trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,5.437312121829387e-08,5.243345420240051e-08,7.602517783567561e-08,7.65777362347366e-08
trial_a,agent,5.437312121829387e-08,5.243345420240051e-08,7.602517783567561e-08,7.65777362347366e-08
trial_a,ramp,1.365179781245686e-07,1.3550772832186057e-07,6.621352491564534e-08,7.374586933941353e-08
trial_b,physics,5.297114484919445e-08,4.568580456409591e-08,1.1589312235084026e-06,1.147252614983026e-06
trial_b,agent,5.297114484919445e-08,4.568580456409591e-08,1.1589312235084026e-06,1.147252614983026e-06
trial_b,ramp,9.14880009668212e-07,9.37718213792778e-07,7.934334856967308e-08,8.521475823644851e-08
trial_c,physics,7.65777362347366e-08,7.602517783567561e-08,5.243345420240051e-08,5.4373121218293866e-08
trial_c,agent,7.374586933941352e-08,6.621352491564532e-08,1.3550772832186057e-07,1.365179781245686e-07
trial_c,ramp,7.374586933941352e-08,6.621352491564532e-08,1.3550772832186057e-07,1.365179781245686e-07
trial_d,physics,1.147252614983026e-06,1.1589312235084022e-06,4.568580456409594e-08,5.297114484919444e-08
trial_d,agent,8.521475823644845e-08,7.934334856967308e-08,9.377182137927781e-07,9.148800096682123e-07
trial_d,ramp,8.521475823644845e-08,7.934334856967308e-08,9.377182137927781e-07,9.148800096682123e-07
