trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,6.186123917340547e-08,6.03826856012648e-08,9.159029723797326e-08,9.210109053929907e-08
trial_a,agent,6.186123917340547e-08,6.03826856012648e-08,9.159029723797326e-08,9.210109053929907e-08
trial_a,ramp,1.7216814357717503e-07,1.7114221801732583e-07,7.586698054729123e-08,8.18434165150186e-08
trial_b,physics,6.098787067790211e-09,5.347400602521524e-09,2.118453426142309e-06,2.064942608316726e-06
trial_b,agent,6.098787067790211e-09,5.347400602521524e-09,2.118453426142309e-06,2.064942608316726e-06
trial_b,ramp,1.6009740475160262e-06,1.664044282216491e-06,1.2010197705255934e-08,1.3253979821810148e-08
trial_c,physics,9.210109053929906e-08,9.159029723797326e-08,6.038268560126479e-08,6.186123917340547e-08
trial_c,agent,8.18434165150186e-08,7.586698054729123e-08,1.7114221801732583e-07,1.7216814357717503e-07
trial_c,ramp,8.18434165150186e-08,7.586698054729123e-08,1.7114221801732583e-07,1.7216814357717503e-07
trial_d,physics,2.0649426083167267e-06,2.11845342614231e-06,5.347400602521525e-09,6.098787067790206e-09
trial_d,agent,1.3253979821810151e-08,1.2010197705255947e-08,1.664044282216491e-06,1.6009740475160252e-06
trial_d,ramp,1.3253979821810151e-08,1.2010197705255947e-08,1.664044282216491e-06,1.6009740475160252e-06
