trial,model,choice_1,choice_2,choice_3,choice_4
trial_a,physics,1.9261828877610634e-08,1.9240746497087838e-08,2.1215263060562713e-08,2.1241261034712153e-08
trial_a,agent,1.9261828877610634e-08,1.9240746497087838e-08,2.1215263060562713e-08,2.1241261034712153e-08
trial_a,ramp,3.0080857899599025e-08,3.0051176725419185e-08,2.6169401487501207e-08,2.6243510264602782e-08
trial_b,physics,1.9556391957829815e-07,1.9453572656097581e-07,4.255067812256667e-07,4.2380437142233343e-07
trial_b,agent,1.9556391957829815e-07,1.9453572656097581e-07,4.255067812256667e-07,4.2380437142233343e-07
trial_b,ramp,4.431947145944037e-07,4.5121581400990255e-07,2.1421989908135005e-07,2.1192238639737842e-07
trial_c,physics,2.1241261034712163e-08,2.121526306056272e-08,1.924074649708784e-08,1.9261828877610637e-08
trial_c,agent,2.6243510264602782e-08,2.6169401487501213e-08,3.005117672541919e-08,3.0080857899599025e-08
trial_c,ramp,2.6243510264602782e-08,2.6169401487501213e-08,3.005117672541919e-08,3.0080857899599025e-08
trial_d,physics,4.2380437142233364e-07,4.2550678122566686e-07,1.9453572656097587e-07,1.955639195782982e-07
trial_d,agent,2.1192238639737842e-07,2.1421989908135e-07,4.5121581400990255e-07,4.4319471459440356e-07
trial_d,ramp,2.1192238639737842e-07,2.1421989908135e-07,4.5121581400990255e-07,4.4319471459440356e-07
