trial,element,model,block_noise_sd,ramp_noise_sd,block_noise_down,ramp_noise_down,block_noise_up,ramp_noise_up,stop_reason,would_keep,final_position
a,black_block,agent,0.14,0.0,0.013542332275130397,0.0,0.0,0.0,settled,True,961.7804767044306
a,black_block,physics,0.14,0.0,0.013542332275130397,0.0,0.0,0.0,settled,True,961.7804767044306
a,black_block,ramp,0.14,0.0,0.0,0.0,0.21866183742436063,0.0,settled,True,367.10684228755485
a,black_block,agent,0.14,0.0,0.17789105257507415,0.0,0.0,0.0,settled,True,882.0762193224149
a,black_block,physics,0.14,0.0,0.17789105257507415,0.0,0.0,0.0,settled,True,882.0762193224149
a,black_block,ramp,0.14,0.0,0.0,0.0,-0.15039852309850402,0.0,settled,True,204.4313982850652
a,black_block,agent,0.14,0.0,-0.051932785379919744,0.0,0.0,0.0,settled,True,1005.2143002326497
a,black_block,physics,0.14,0.0,-0.051932785379919744,0.0,0.0,0.0,settled,True,1005.2143002326497
a,black_block,ramp,0.14,0.0,0.0,0.0,0.14291378084002138,0.0,settled,True,377.46322858687813
a,black_block,agent,0.14,0.0,-0.06588574197328034,0.0,0.0,0.0,settled,True,1020.6649761030026
a,black_block,physics,0.14,0.0,-0.06588574197328034,0.0,0.0,0.0,settled,True,1020.6649761030026
a,black_block,ramp,0.14,0.0,0.0,0.0,0.204251047866136,0.0,settled,True,364.47023079221583
a,black_block,agent,0.14,0.0,0.08137305849509964,0.0,0.0,0.0,settled,True,916.9469839021206
a,black_block,physics,0.14,0.0,0.08137305849509964,0.0,0.0,0.0,settled,True,916.9469839021206
a,black_block,ramp,0.14,0.0,0.0,0.0,0.18466466049541796,0.0,settled,True,386.4930357956693
a,black_block,agent,0.14,0.0,0.015290319391601243,0.0,0.0,0.0,settled,True,960.4079164516711
a,black_block,physics,0.14,0.0,0.015290319391601243,0.0,0.0,0.0,settled,True,960.4079164516711
a,black_block,ramp,0.14,0.0,0.0,0.0,0.017034584973519194,0.0,settled,True,334.91127714873267
a,black_block,agent,0.14,0.0,-0.005125458741664074,0.0,0.0,0.0,settled,True,962.2851156489113
a,black_block,physics,0.14,0.0,-0.005125458741664074,0.0,0.0,0.0,settled,True,962.2851156489113
a,black_block,ramp,0.14,0.0,0.0,0.0,-0.0622805939746837,0.0,settled,True,289.6829336841386
a,black_block,agent,0.14,0.0,-0.10471979430401676,0.0,0.0,0.0,settled,True,1071.2908593645307
a,black_block,physics,0.14,0.0,-0.10471979430401676,0.0,0.0,0.0,settled,True,1071.2908593645307
a,black_block,ramp,0.14,0.0,0.0,0.0,-0.15268446235272104,0.0,settled,True,201.32454540993587
a,black_block,agent,0.14,0.0,-0.0685485247549269,0.0,0.0,0.0,settled,True,1023.7625129232312
a,black_block,physics,0.14,0.0,-0.0685485247549269,0.0,0.0,0.0,settled,True,1023.7625129232312
a,black_block,ramp,0.14,0.0,0.0,0.0,0.04522363775123603,0.0,settled,True,346.4754529617408
a,black_block,agent,0.14,0.0,0.11127245925719803,0.0,0.0,0.0,settled,True,912.6874515609608
a,black_block,physics,0.14,0.0,0.11127245925719803,0.0,0.0,0.0,settled,True,912.6874515609608
a,black_block,ramp,0.14,0.0,0.0,0.0,0.16080092179591046,0.0,settled,True,381.574931680655
a,black_block,agent,0.14,0.0,0.09532656559705825,0.0,0.0,0.0,settled,True,909.3725996429315
a,black_block,physics,0.14,0.0,0.09532656559705825,0.0,0.0,0.0,settled,True,909.3725996429315
a,black_block,ramp,0.14,0.0,0.0,0.0,-0.37926370714724705,0.0,timeout,True,-2963.7752771885916
a,black_block,agent,0.14,0.0,0.09191330756825403,0.0,0.0,0.0,settled,True,911.2646514494188
a,black_block,physics,0.14,0.0,0.09191330756825403,0.0,0.0,0.0,settled,True,911.2646514494188
a,black_block,ramp,0.14,0.0,0.0,0.0,0.21965891386951628,0.0,settled,True,366.4908152558982
a,black_block,agent,0.14,0.0,-0.021843170981265578,0.0,0.0,0.0,settled,True,976.2589723526964
a,black_block,physics,0.14,0.0,-0.021843170981265578,0.0,0.0,0.0,settled,True,976.2589723526964
a,black_block,ramp,0.14,0.0,0.0,0.0,0.016003837434366466,0.0,settled,True,334.45074264439495
a,black_block,agent,0.14,0.0,0.01045756155716557,0.0,0.0,0.0,settled,True,964.2246415709776
a,black_block,physics,0.14,0.0,0.01045756155716557,0.0,0.0,0.0,settled,True,964.2246415709776
a,black_block,ramp,0.14,0.0,0.0,0.0,-0.14807924716193102,0.0,settled,True,207.52304069640445
a,black_block,agent,0.14,0.0,-0.11031573085334534,0.0,0.0,0.0,settled,True,1079.7848743394297
a,black_block,physics,0.14,0.0,-0.11031573085334534,0.0,0.0,0.0,settled,True,1079.7848743394297
a,black_block,ramp,0.14,0.0,0.0,0.0,0.2763582139606507,0.0,settled,True,376.28145829830333
a,black_block,agent,0.14,0.0,0.057874566456204014,0.0,0.0,0.0,settled,True,931.0012038530472
a,black_block,physics,0.14,0.0,0.057874566456204014,0.0,0.0,0.0,settled,True,931.0012038530472
a,black_block,ramp,0.14,0.0,0.0,0.0,0.04250207013238922,0.0,settled,True,345.4324048752848
a,black_block,agent,0.14,0.0,0.07939202190739747,0.0,0.0,0.0,settled,True,918.1087182376483
a,black_block,physics,0.14,0.0,0.07939202190739747,0.0,0.0,0.0,settled,True,918.1087182376483
a,black_block,ramp,0.14,0.0,0.0,0.0,-0.1173643497006107,0.0,settled,True,243.42920558460068
a,black_block,agent,0.14,0.0,0.05318165950784658,0.0,0.0,0.0,settled,True,934.0457747934619
a,black_block,physics,0.14,0.0,0.05318165950784658,0.0,0.0,0.0,settled,True,934.0457747934619
a,black_block,ramp,0.14,0.0,0.0,0.0,-0.09016668087826905,0.0,settled,True,268.59217369893645
a,black_block,agent,0.14,0.0,0.08877266556029317,0.0,0.0,0.0,settled,True,912.81316964694
a,black_block,physics,0.14,0.0,0.08877266556029317,0.0,0.0,0.0,settled,True,912.81316964694
a,black_block,ramp,0.14,0.0,0.0,0.0,0.020844907307384024,0.0,settled,True,336.56672007870185
a,black_block,agent,0.14,0.0,0.08375454508838549,0.0,0.0,0.0,settled,True,915.5421740555885
a,black_block,physics,0.14,0.0,0.08375454508838549,0.0,0.0,0.0,settled,True,915.5421740555885
a,black_block,ramp,0.14,0.0,0.0,0.0,-0.05081897246941631,0.0,settled,True,297.31056471524295
a,black_block,agent,0.14,0.0,-0.037335662967581285,0.0,0.0,0.0,settled,True,990.6456024924852
a,black_block,physics,0.14,0.0,-0.037335662967581285,0.0,0.0,0.0,settled,True,990.6456024924852
a,black_block,ramp,0.14,0.0,0.0,0.0,0.048246680941176553,0.0,settled,True,347.6301110850223
a,black_block,agent,0.14,0.0,0.02462748375429261,0.0,0.0,0.0,settled,True,953.6283047795505
a,black_block,physics,0.14,0.0,0.02462748375429261,0.0,0.0,0.0,settled,True,953.6283047795505
a,black_block,ramp,0.14,0.0,0.0,0.0,-0.12237968575775886,0.0,settled,True,238.13824008131562
a,black_block,agent,0.14,0.0,0.16203974093766452,0.0,0.0,0.0,settled,True,888.7566350092968
a,black_block,physics,0.14,0.0,0.16203974093766452,0.0,0.0,0.0,settled,True,888.7566350092968
a,black_block,ramp,0.14,0.0,0.0,0.0,0.2037630050198865,0.0,settled,True,364.35310771267206
a,black_block,agent,0.14,0.0,0.04502138718008763,0.0,0.0,0.0,settled,True,939.1282310148192
a,black_block,physics,0.14,0.0,0.04502138718008763,0.0,0.0,0.0,settled,True,939.1282310148192
a,black_block,ramp,0.14,0.0,0.0,0.0,-0.18952706436299357,0.0,settled,True,138.49525349447646
a,black_block,agent,0.14,0.0,-0.2046367771550377,0.0,0.0,0.0,settled,True,1268.5196890957689
a,black_block,physics,0.14,0.0,-0.2046367771550377,0.0,0.0,0.0,settled,True,1268.5196890957689
