trial,element,model,block_noise_sd,ramp_noise_sd,block_noise_down,ramp_noise_down,block_noise_up,ramp_noise_up,stop_reason,would_keep,final_position
a,black_block,agent,0.35,0.0,0.08851665003560122,0.0,0.0,0.0,settled,True,912.9602925535594
a,black_block,physics,0.35,0.0,0.08851665003560122,0.0,0.0,0.0,settled,True,912.9602925535594
a,black_block,ramp,0.35,0.0,0.0,0.0,0.15106270202144562,0.0,settled,True,379.4395505906301
a,black_block,agent,0.35,0.0,0.47341628672180364,0.0,0.0,0.0,settled,True,831.0282957675696
a,black_block,physics,0.35,0.0,0.47341628672180364,0.0,0.0,0.0,settled,True,831.0282957675696
a,black_block,ramp,0.35,0.0,0.0,0.0,0.6909463238685347,0.0,settled,True,429.01956905494916
a,black_block,agent,0.35,0.0,0.1686948096486364,0.0,0.0,0.0,settled,True,885.6354244780036
a,black_block,physics,0.35,0.0,0.1686948096486364,0.0,0.0,0.0,settled,True,885.6354244780036
a,black_block,ramp,0.35,0.0,0.0,0.0,0.06940812185404326,0.0,settled,True,355.1867037867568
a,black_block,agent,0.35,0.0,-0.2213944992501891,0.0,0.0,0.0,settled,True,1329.7322992327738
a,black_block,physics,0.35,0.0,-0.2213944992501891,0.0,0.0,0.0,settled,True,1329.7322992327738
a,black_block,ramp,0.35,0.0,0.0,0.0,0.19450496777855883,0.0,settled,True,388.411619679996
a,black_block,agent,0.35,0.0,-0.07427924398916155,0.0,0.0,0.0,settled,True,1030.6068110793078
a,black_block,physics,0.35,0.0,-0.07427924398916155,0.0,0.0,0.0,settled,True,1030.6068110793078
a,black_block,ramp,0.35,0.0,0.0,0.0,0.504424950559189,0.0,settled,True,443.34776201018803
a,black_block,agent,0.35,0.0,0.10657125097088661,0.0,0.0,0.0,settled,True,915.2495753238869
a,black_block,physics,0.35,0.0,0.10657125097088661,0.0,0.0,0.0,settled,True,915.2495753238869
a,black_block,ramp,0.35,0.0,0.0,0.0,0.3565477433359591,0.0,settled,True,381.1192591421147
a,black_block,agent,0.35,0.0,-0.18743002904555162,0.0,0.0,0.0,settled,True,1215.9552189937688
a,black_block,physics,0.35,0.0,-0.18743002904555162,0.0,0.0,0.0,settled,True,1215.9552189937688
a,black_block,ramp,0.35,0.0,0.0,0.0,0.43392697101108696,0.0,settled,True,390.0941203951226
